DateTime, Installs, Downloads, Version
2019-07-21T05:30, 9158, 65752, v1.3.2
2019-07-21T05:40, 9158, 65755, v1.3.2
2019-07-21T05:50, 9158, 65756, v1.3.2
2019-07-21T06:00, 9158, 65756, v1.3.2
2019-07-21T06:10, 9158, 65757, v1.3.2
2019-07-21T06:20, 9159, 65758, v1.3.2
2019-07-21T06:30, 9159, 65758, v1.3.2
2019-07-21T06:40, 9159, 65758, v1.3.2
2019-07-21T06:50, 9159, 65759, v1.3.2
2019-07-21T07:00, 9159, 65760, v1.3.2
2019-07-21T07:10, 9159, 65760, v1.3.2
2019-07-21T07:20, 9159, 65761, v1.3.2
2019-07-21T07:30, 9159, 65762, v1.3.2
2019-07-21T07:40, 9160, 65765, v1.3.2
2019-07-21T07:50, 9160, 65765, v1.3.2
2019-07-21T08:00, 9160, 65766, v1.3.2
2019-07-21T08:10, 9160, 65767, v1.3.2
2019-07-21T08:20, 9160, 65767, v1.3.2
2019-07-21T08:30, 9160, 65767, v1.3.2
2019-07-21T08:40, 9160, 65767, v1.3.2
2019-07-21T08:50, 9160, 65767, v1.3.2
